review_item_id,severity,reason,source_file,source_sheet,source_row,model_key,proposal_selectable_id,rpo,raw_value,recommended_action,notes
review_d3d321f0606c,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1,prop_zr1_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
review_d3d321f0606c,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1,prop_zr1_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
review_d3d321f0606c,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1,prop_zr1_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
review_5700c864d2a9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1x,prop_zr1x_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
review_5700c864d2a9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1x,prop_zr1x_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
review_5700c864d2a9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1x,prop_zr1x_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
review_5700c864d2a9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1x,prop_zr1x_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
review_13c5bb1c8397,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1,prop_zr1_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_13c5bb1c8397,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1,prop_zr1_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_13c5bb1c8397,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1,prop_zr1_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_13c5bb1c8397,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1,prop_zr1_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_80fee18fe0c8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1x,prop_zr1x_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_80fee18fe0c8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1x,prop_zr1x_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_80fee18fe0c8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1x,prop_zr1x_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_80fee18fe0c8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,56,zr1x,prop_zr1x_interior_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_726b928904e4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1,prop_zr1_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_726b928904e4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1,prop_zr1_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_726b928904e4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1,prop_zr1_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_726b928904e4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1,prop_zr1_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_9f143e9bf3d5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1x,prop_zr1x_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_9f143e9bf3d5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1x,prop_zr1x_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_9f143e9bf3d5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1x,prop_zr1x_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_9f143e9bf3d5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,57,zr1x,prop_zr1x_interior_ref_uva_6c94dd,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",review_reference_only_usage_before_accepting_selectable,
review_9e08186d72bf,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1,prop_zr1_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_9e08186d72bf,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1,prop_zr1_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_9e08186d72bf,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1,prop_zr1_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_9e08186d72bf,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1,prop_zr1_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_327fb80facc0,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1x,prop_zr1x_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_327fb80facc0,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1x,prop_zr1x_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_327fb80facc0,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1x,prop_zr1x_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_327fb80facc0,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,59,zr1x,prop_zr1x_interior_ref_719_0e3bcd,719,"Seat belt color, Black
1. (HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",review_reference_only_usage_before_accepting_selectable,
review_e03293c113f7,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1,prop_zr1_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_e03293c113f7,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1,prop_zr1_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_e03293c113f7,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1,prop_zr1_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_e03293c113f7,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1,prop_zr1_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_55852ea7e051,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1x,prop_zr1x_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_55852ea7e051,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1x,prop_zr1x_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_55852ea7e051,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1x,prop_zr1x_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_55852ea7e051,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,65,zr1x,prop_zr1x_interior_ref_aq9_88ec54,AQ9,"Seats, GT1 bucket",review_reference_only_usage_before_accepting_selectable,
review_d1300289a38f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1,prop_zr1_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
review_d1300289a38f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1,prop_zr1_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
review_d1300289a38f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1,prop_zr1_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
review_d1300289a38f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1,prop_zr1_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
review_cd61b98d8785,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1x,prop_zr1x_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
review_cd61b98d8785,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1x,prop_zr1x_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
review_cd61b98d8785,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1x,prop_zr1x_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
review_cd61b98d8785,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,66,zr1x,prop_zr1x_interior_ref_ah2_2be690,AH2,"Seats, GT2 bucket",review_reference_only_usage_before_accepting_selectable,
