proposal_selectable_id,proposal_scope,proposal_status,source_sheet,model_key,section_family,orderable_rpo,ref_rpo,proposal_label,description,selectable_source,has_orderable_rpo,has_ref_rpo,review_status,source_ref_ids,notes,proposal_filter_status
prop_grand_sport_exterior_dzu,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,DZU,,Carbon Flash/Competition Yellow Stinger Stripe,Carbon Flash/Competition Yellow Stinger Stripe,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:93:3187cd45b6|staging_variant_matrix_rows.csv:Exterior 2:93:90512a690e|staging_variant_matrix_rows.csv:Exterior 2:93:91ee69f21b|staging_variant_matrix_rows.csv:Exterior 2:93:b515908af6|staging_variant_matrix_rows.csv:Exterior 2:93:bd508a3e8d|staging_variant_matrix_rows.csv:Exterior 2:93:ee4c3b2ecc,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_dzv,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,DZV,,Carbon Flash/Midnight Silver Stinger Stripe,Carbon Flash/Midnight Silver Stinger Stripe,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:92:1970af762f|staging_variant_matrix_rows.csv:Exterior 2:92:21f8a38796|staging_variant_matrix_rows.csv:Exterior 2:92:29839ecdde|staging_variant_matrix_rows.csv:Exterior 2:92:303f31d03c|staging_variant_matrix_rows.csv:Exterior 2:92:c041b4602f|staging_variant_matrix_rows.csv:Exterior 2:92:c4eba4c86d,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_dzx,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,DZX,,Carbon Flash/Edge Red Stinger Stripe,Carbon Flash/Edge Red Stinger Stripe,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:91:1b6dc65020|staging_variant_matrix_rows.csv:Exterior 2:91:4385a135e1|staging_variant_matrix_rows.csv:Exterior 2:91:5c21a128c9|staging_variant_matrix_rows.csv:Exterior 2:91:5c45161332|staging_variant_matrix_rows.csv:Exterior 2:91:5c9799261e|staging_variant_matrix_rows.csv:Exterior 2:91:df1c3562ff,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_e60,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,E60,,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system","Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:18:1d6e18c673|staging_variant_matrix_rows.csv:Exterior 2:18:d5c402bcc7|staging_variant_matrix_rows.csv:Exterior 2:18:db19b5ca87|staging_variant_matrix_rows.csv:Exterior 2:18:e82de0e3d2|staging_variant_matrix_rows.csv:Exterior 2:18:e893135134|staging_variant_matrix_rows.csv:Exterior 2:18:f98f7a1d67,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_edu,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,EDU,,"Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents","Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:17:12203766ed|staging_variant_matrix_rows.csv:Exterior 2:17:64b46c390e|staging_variant_matrix_rows.csv:Exterior 2:17:7593bc9fcb|staging_variant_matrix_rows.csv:Exterior 2:17:88f91e4654|staging_variant_matrix_rows.csv:Exterior 2:17:9cf55a16f6|staging_variant_matrix_rows.csv:Exterior 2:17:b323d93ddb,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_eyk,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,EYK,,Chrome Exterior Badge Package,Chrome Exterior Badge Package,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:9:0ffd27d349|staging_variant_matrix_rows.csv:Exterior 2:9:12a973468e|staging_variant_matrix_rows.csv:Exterior 2:9:66c4840972|staging_variant_matrix_rows.csv:Exterior 2:9:a3a56030c0|staging_variant_matrix_rows.csv:Exterior 2:9:aa72a66505|staging_variant_matrix_rows.csv:Exterior 2:9:b0ce367b3d,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_pcq,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,PCQ,,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories","LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:27:2ad150842d|staging_variant_matrix_rows.csv:Exterior 2:27:5bc55f8d4d|staging_variant_matrix_rows.csv:Exterior 2:27:bddf76f973|staging_variant_matrix_rows.csv:Exterior 2:27:c50098ed5d|staging_variant_matrix_rows.csv:Exterior 2:27:ef413e0f6c|staging_variant_matrix_rows.csv:Exterior 2:27:feb08983bf,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_pin,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,PIN,,Customer VIN ending reservation,Customer VIN ending reservation,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:14:2cf7194a2f|staging_variant_matrix_rows.csv:Exterior 2:14:4495f10d47|staging_variant_matrix_rows.csv:Exterior 2:14:4c9fdd9ae1|staging_variant_matrix_rows.csv:Exterior 2:14:6a5e3fc345|staging_variant_matrix_rows.csv:Exterior 2:14:a1e43497d9|staging_variant_matrix_rows.csv:Exterior 2:14:b5e31be130,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_r88,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,R88,,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory","LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:33:02462ca11a|staging_variant_matrix_rows.csv:Exterior 2:33:40f5f47e6f|staging_variant_matrix_rows.csv:Exterior 2:33:5b9cbd84fd|staging_variant_matrix_rows.csv:Exterior 2:33:6e1ae1dc45|staging_variant_matrix_rows.csv:Exterior 2:33:732c923fc2|staging_variant_matrix_rows.csv:Exterior 2:33:a5bedc8a5c,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_r8c,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,R8C,,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:13:148b7429cb|staging_variant_matrix_rows.csv:Exterior 2:13:3efe8ea430|staging_variant_matrix_rows.csv:Exterior 2:13:55ac34e07e|staging_variant_matrix_rows.csv:Exterior 2:13:8e3575ca24|staging_variant_matrix_rows.csv:Exterior 2:13:dc3e2de8b1|staging_variant_matrix_rows.csv:Exterior 2:13:f0102efd53,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_rik,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,RIK,,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:43:1a0e226533|staging_variant_matrix_rows.csv:Exterior 2:43:2ce9da2cd6|staging_variant_matrix_rows.csv:Exterior 2:43:3cd3b8fd79|staging_variant_matrix_rows.csv:Exterior 2:43:4e9768357f|staging_variant_matrix_rows.csv:Exterior 2:43:62db9097b8|staging_variant_matrix_rows.csv:Exterior 2:43:a4bb3d404b,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_rin,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,RIN,,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:41:0a14fd75a3|staging_variant_matrix_rows.csv:Exterior 2:41:25b3ffa9fb|staging_variant_matrix_rows.csv:Exterior 2:41:3a863ebf88|staging_variant_matrix_rows.csv:Exterior 2:41:53cbbd3ae7|staging_variant_matrix_rows.csv:Exterior 2:41:ca7a4dcc9f|staging_variant_matrix_rows.csv:Exterior 2:41:dfb706e169,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_roy,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,ROY,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash-painted carbon fiber","Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash-painted carbon fiber",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:101:0b70edec50|staging_variant_matrix_rows.csv:Exterior 2:101:324f43468c|staging_variant_matrix_rows.csv:Exterior 2:101:355e0ffbd1|staging_variant_matrix_rows.csv:Exterior 2:101:8c05da6255|staging_variant_matrix_rows.csv:Exterior 2:101:b625ae88f3|staging_variant_matrix_rows.csv:Exterior 2:101:f1ec4d9f1a,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_roz,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,ROZ,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber","Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:102:052e8f88b6|staging_variant_matrix_rows.csv:Exterior 2:102:0536138b5e|staging_variant_matrix_rows.csv:Exterior 2:102:28961afd8c|staging_variant_matrix_rows.csv:Exterior 2:102:62f57cd8d5|staging_variant_matrix_rows.csv:Exterior 2:102:a04a1bb41d|staging_variant_matrix_rows.csv:Exterior 2:102:f9f9a0fbfa,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_rwh,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:29:023472d256|staging_variant_matrix_rows.csv:Exterior 2:29:1897a2811b|staging_variant_matrix_rows.csv:Exterior 2:29:5c7a057484|staging_variant_matrix_rows.csv:Exterior 2:29:791542cc1a|staging_variant_matrix_rows.csv:Exterior 2:29:8abba559ec|staging_variant_matrix_rows.csv:Exterior 2:29:9d53096d3a,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_rwj,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:31:09bf7452be|staging_variant_matrix_rows.csv:Exterior 2:31:15a1fd9095|staging_variant_matrix_rows.csv:Exterior 2:31:8ab8fa0e98|staging_variant_matrix_rows.csv:Exterior 2:31:9715d04fe2|staging_variant_matrix_rows.csv:Exterior 2:31:bf71f5b87a|staging_variant_matrix_rows.csv:Exterior 2:31:cc3fa429e5,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_rz9,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,RZ9,,"LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory","LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:35:02b5d99436|staging_variant_matrix_rows.csv:Exterior 2:35:367ad14d40|staging_variant_matrix_rows.csv:Exterior 2:35:542fb763df|staging_variant_matrix_rows.csv:Exterior 2:35:72f903106b|staging_variant_matrix_rows.csv:Exterior 2:35:af1c39406e|staging_variant_matrix_rows.csv:Exterior 2:35:ddb6c794d0,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_s47,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,S47,,"LPO, Chrome lug nuts, Genuine Corvette Accessory","LPO, Chrome lug nuts, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:54:0c98c40efc|staging_variant_matrix_rows.csv:Exterior 2:54:2b3413a5fc|staging_variant_matrix_rows.csv:Exterior 2:54:8bd1e7801b|staging_variant_matrix_rows.csv:Exterior 2:54:9404bd45ef|staging_variant_matrix_rows.csv:Exterior 2:54:d136991a57|staging_variant_matrix_rows.csv:Exterior 2:54:f1d0bf4c59,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_sbt,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,SBT,,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories","LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:40:348fc546ca|staging_variant_matrix_rows.csv:Exterior 2:40:728e54d60b|staging_variant_matrix_rows.csv:Exterior 2:40:9fa40b3ff4|staging_variant_matrix_rows.csv:Exterior 2:40:a213b7f65c|staging_variant_matrix_rows.csv:Exterior 2:40:babb489fd3|staging_variant_matrix_rows.csv:Exterior 2:40:d92bf210e0,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_grand_sport_exterior_sda,primary_matrix_selectable_candidate,proposal_only,Exterior 2,grand_sport,exterior,SDA,,"LPO, Black recovery hook, Genuine Corvette Accessory","LPO, Black recovery hook, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:39:30db08d236|staging_variant_matrix_rows.csv:Exterior 2:39:6ef140faa3|staging_variant_matrix_rows.csv:Exterior 2:39:7d3fc45185|staging_variant_matrix_rows.csv:Exterior 2:39:9665a7878f|staging_variant_matrix_rows.csv:Exterior 2:39:da4c81a864|staging_variant_matrix_rows.csv:Exterior 2:39:da885b1ab4,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
