exclusion_id,exclusion_reason,review_bucket,original_reason,proposal_selectable_id,model_key,section_family,rpo,source_sheet,source_row,raw_value,recommended_action,notes
excl_6f2ce39e2dc0,review_only,,,prop_grand_sport_mechanical_ref_bc7_ffbf7d,grand_sport,mechanical,BC7,Mechanical 2,,"LS6 engine cover, Black",exclude_review_only_material,
excl_6cfe94905790,review_only,,,prop_grand_sport_mechanical_ref_fea_b37a1e,grand_sport,mechanical,FEA,Mechanical 2,,"Suspension, touring with Magnetic Selective Ride Control",exclude_review_only_material,
excl_b704f0dd222d,review_only,,,prop_grand_sport_mechanical_ref_g0k_66161d,grand_sport,mechanical,G0K,Mechanical 2,,"Rear axle, 5.56 ratio",exclude_review_only_material,
excl_803760bd6729,review_only,,,prop_grand_sport_mechanical_ref_j56_20301e,grand_sport,mechanical,J56,Mechanical 2,,"Brakes, 4-wheel antilock, 4-wheel disc, performance 6-piston front and 4-piston rear",exclude_review_only_material,
excl_2c4f2fc4b8ec,review_only,,,prop_grand_sport_mechanical_ref_j6a_a2db8d,grand_sport,mechanical,J6A,Mechanical 2,,"Calipers, Black painted",exclude_review_only_material,
excl_4f9a09144c16,review_only,,,prop_grand_sport_mechanical_ref_j6d_668e72,grand_sport,mechanical,J6D,Mechanical 2,,"Calipers, Dark Gray Metallic-painted",exclude_review_only_material,
excl_f93210164c23,review_only,,,prop_grand_sport_mechanical_ref_jx6_a64ec3,grand_sport,mechanical,JX6,Mechanical 2,,"Brakes, 4-wheel antilock, 4-wheel disc, touring, low dust, 6-piston front and 4-piston rear",exclude_review_only_material,
excl_ec0f03e412cd,review_only,,,prop_grand_sport_mechanical_ref_ls6_72f0c8,grand_sport,mechanical,LS6,Mechanical 2,,"NEW!  Engine, 6.7L V8 DI, high-output, Variable Valve Timing (VVT), Active Fuel Management (AFM)",exclude_review_only_material,
excl_b4619302315a,review_only,,,prop_grand_sport_mechanical_ref_m1n_228d90,grand_sport,mechanical,M1N,Mechanical 2,,"NEW!  Transmission, 8-speed dual clutch, includes manual and auto modes",exclude_review_only_material,
excl_6d3803c9079e,review_only,,,prop_grand_sport_mechanical_ref_nga_09db28,grand_sport,mechanical,NGA,Mechanical 2,,"Exhaust tips, Black",exclude_review_only_material,
excl_ed04fa11a9f1,review_only,,,prop_grand_sport_mechanical_ref_npp_9d2116,grand_sport,mechanical,NPP,Mechanical 2,,"Exhaust, performance, aggressive exhaust sound varies with driver mode selected",exclude_review_only_material,
excl_a060b0d786de,review_only,,,prop_grand_sport_mechanical_ref_uhy_9ecd56,grand_sport,mechanical,UHY,Mechanical 2,,Automatic Emergency Braking,exclude_review_only_material,
excl_b1cc4bb3cfa6,review_only,,,prop_grand_sport_mechanical_ref_ukt_b28b2c,grand_sport,mechanical,UKT,Mechanical 2,,Front Pedestrian and Bicyclist Braking,exclude_review_only_material,
excl_a16f17ef096f,review_only,,,prop_grand_sport_mechanical_ref_v08_3fa41f,grand_sport,mechanical,V08,Mechanical 2,,"Cooling system, heavy-duty",exclude_review_only_material,
excl_54ad0e97d530,review_only,,,prop_grand_sport_standard_equipment_norpo_0f66e4c2,grand_sport,standard_equipment,,Standard Equipment 2,,"Hatch release, push button open",exclude_review_only_material,
excl_8958880597bb,review_only,,,prop_grand_sport_standard_equipment_norpo_2d5b2f76,grand_sport,standard_equipment,,Standard Equipment 2,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",exclude_review_only_material,
excl_c46458f14d55,review_only,,,prop_grand_sport_standard_equipment_norpo_40af3168,grand_sport,standard_equipment,,Standard Equipment 2,,NEW!  Intersection Automatic Emergency Braking,exclude_review_only_material,
excl_8f05008ea1f3,review_only,,,prop_grand_sport_standard_equipment_norpo_4835e899,grand_sport,standard_equipment,,Standard Equipment 2,,"Lighting, interior, theater dimming",exclude_review_only_material,
excl_3fe05bbf24e3,review_only,,,prop_grand_sport_standard_equipment_norpo_4bfa2d80,grand_sport,standard_equipment,,Standard Equipment 2,,"Door locks, power programmable with lockout protection",exclude_review_only_material,
excl_1e68e10d1c39,review_only,,,prop_grand_sport_standard_equipment_norpo_5ba5d2b7,grand_sport,standard_equipment,,Standard Equipment 2,,"Active handling stability control, improves traction and enhances vehicle stability",exclude_review_only_material,
excl_791dc2dbe705,review_only,,,prop_grand_sport_standard_equipment_norpo_6cc1585d,grand_sport,standard_equipment,,Standard Equipment 2,,Air filtration system with pollen filter,exclude_review_only_material,
excl_96f97a3ceb13,review_only,,,prop_grand_sport_standard_equipment_norpo_7210b5e2,grand_sport,standard_equipment,,Standard Equipment 2,,"Cruise control, electronic with set and resume speed",exclude_review_only_material,
excl_af488750b948,review_only,,,prop_grand_sport_standard_equipment_norpo_7a5ed39f,grand_sport,standard_equipment,,Standard Equipment 2,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",exclude_review_only_material,
excl_0b8c622b8707,review_only,,,prop_grand_sport_standard_equipment_norpo_83eb51b7,grand_sport,standard_equipment,,Standard Equipment 2,,"Antenna, integral front and rear",exclude_review_only_material,
excl_51187c590302,review_only,,,prop_grand_sport_standard_equipment_norpo_9404c2ff,grand_sport,standard_equipment,,Standard Equipment 2,,Daytime running lamps,exclude_review_only_material,
excl_e0a2ed2b1216,review_only,,,prop_grand_sport_standard_equipment_norpo_9bd5f2b6,grand_sport,standard_equipment,,Standard Equipment 2,,Oil life monitoring system,exclude_review_only_material,
excl_7a377eabd528,review_only,,,prop_grand_sport_standard_equipment_norpo_abb2ac9b,grand_sport,standard_equipment,,Standard Equipment 2,,"Visors, driver and passenger illuminated vanity mirrors, covered",exclude_review_only_material,
excl_de63935518e1,review_only,,,prop_grand_sport_standard_equipment_norpo_b15202ae,grand_sport,standard_equipment,,Standard Equipment 2,,"Floor mats, carpeted",exclude_review_only_material,
excl_f3737d158ad8,review_only,,,prop_grand_sport_standard_equipment_norpo_b1524575,grand_sport,standard_equipment,,Standard Equipment 2,,"Wipers, front intermittent",exclude_review_only_material,
excl_7056751a7080,review_only,,,prop_grand_sport_standard_equipment_norpo_b870adf8,grand_sport,standard_equipment,,Standard Equipment 2,,"Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio",exclude_review_only_material,
excl_9f9416ca9479,review_only,,,prop_grand_sport_standard_equipment_norpo_bc2e6b81,grand_sport,standard_equipment,,Standard Equipment 2,,Remote vehicle starter system,exclude_review_only_material,
excl_4495c280633a,review_only,,,prop_grand_sport_standard_equipment_norpo_c87393cc,grand_sport,standard_equipment,,Standard Equipment 2,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need.",exclude_review_only_material,
excl_aac6b736ba48,review_only,,,prop_grand_sport_standard_equipment_norpo_cc2f2484,grand_sport,standard_equipment,,Standard Equipment 2,,"Frame, aluminum structure",exclude_review_only_material,
excl_3e04828b4109,review_only,,,prop_grand_sport_standard_equipment_norpo_cf1763a1,grand_sport,standard_equipment,,Standard Equipment 2,,"Traction control, all-speed",exclude_review_only_material,
excl_c10c6858c995,review_only,,,prop_grand_sport_standard_equipment_norpo_cf33f3bd,grand_sport,standard_equipment,,Standard Equipment 2,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",exclude_review_only_material,
excl_fd3a3ec8c670,review_only,,,prop_grand_sport_standard_equipment_norpo_d224c999,grand_sport,standard_equipment,,Standard Equipment 2,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",exclude_review_only_material,
excl_19ce9af7e404,review_only,,,prop_grand_sport_standard_equipment_norpo_eb01ebfd,grand_sport,standard_equipment,,Standard Equipment 2,,"Windows, power with driver and passenger Express-Down/Up",exclude_review_only_material,
excl_f4376b1fd64a,review_only,,,prop_grand_sport_standard_equipment_norpo_ec6577f9,grand_sport,standard_equipment,,Standard Equipment 2,,"Glass, Solar-Ray light-tinted",exclude_review_only_material,
excl_d143016761bc,review_only,,,prop_grand_sport_standard_equipment_norpo_ecdc6163,grand_sport,standard_equipment,,Standard Equipment 2,,"Trunk release, push button open",exclude_review_only_material,
excl_4d82b9f18bf2,review_only,,,prop_grand_sport_standard_equipment_ref_719_5c1c22,grand_sport,standard_equipment,719,Standard Equipment 2,,"Seat belt color, Black",exclude_review_only_material,
excl_ed9724f6dd11,review_only,,,prop_grand_sport_standard_equipment_ref_a2x_017bf6,grand_sport,standard_equipment,A2X,Standard Equipment 2,,"Seat adjuster, driver 8-way power",exclude_review_only_material,
excl_28580636c057,review_only,,,prop_grand_sport_standard_equipment_ref_a7k_db5d90,grand_sport,standard_equipment,A7K,Standard Equipment 2,,"Seat adjuster, passenger 8-way power",exclude_review_only_material,
excl_3d87f04baf95,review_only,,,prop_grand_sport_standard_equipment_ref_aj7_51720c,grand_sport,standard_equipment,AJ7,Standard Equipment 2,,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System",exclude_review_only_material,
excl_32bed71c17a1,review_only,,,prop_grand_sport_standard_equipment_ref_aq9_88ec54,grand_sport,standard_equipment,AQ9,Standard Equipment 2,,"Seats, GT1 bucket",exclude_review_only_material,
excl_172d83d56740,review_only,,,prop_grand_sport_standard_equipment_ref_b4z_d4bce7,grand_sport,standard_equipment,B4Z,Standard Equipment 2,,Performance Traction Management,exclude_review_only_material,
excl_a3436417e47f,review_only,,,prop_grand_sport_standard_equipment_ref_bc7_ffbf7d,grand_sport,standard_equipment,BC7,Standard Equipment 2,,"LS6 engine cover, Black",exclude_review_only_material,
excl_111cd2a77965,review_only,,,prop_grand_sport_standard_equipment_ref_cf7_05319a,grand_sport,standard_equipment,CF7,Standard Equipment 2,,"Roof panel, body-color, removable",exclude_review_only_material,
excl_80ea253e8c41,review_only,,,prop_grand_sport_standard_equipment_ref_cj2_b1f761,grand_sport,standard_equipment,CJ2,Standard Equipment 2,,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",exclude_review_only_material,
excl_dad375da93fc,review_only,,,prop_grand_sport_standard_equipment_ref_cm9_f1b5b5,grand_sport,standard_equipment,CM9,Standard Equipment 2,,"Convertible top, retractable, power-folding hard top, painted body-color roof, remote control (down only), includes power glass rear window with integral defogger",exclude_review_only_material,
excl_8cc5c3765527,review_only,,,prop_grand_sport_standard_equipment_ref_drz_11146e,grand_sport,standard_equipment,DRZ,Standard Equipment 2,,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",exclude_review_only_material,
excl_6c523b7e8d50,review_only,,,prop_grand_sport_standard_equipment_ref_dwk_6d02c9,grand_sport,standard_equipment,DWK,Standard Equipment 2,,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",exclude_review_only_material,
excl_c08e3729831a,review_only,,,prop_grand_sport_standard_equipment_ref_efr_bc85ae,grand_sport,standard_equipment,EFR,Standard Equipment 2,,"Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents",exclude_review_only_material,
excl_9620e0c150a3,review_only,,,prop_grand_sport_standard_equipment_ref_eyt_cbd330,grand_sport,standard_equipment,EYT,Standard Equipment 2,,Carbon Flash Exterior Badge Package,exclude_review_only_material,
excl_05861c5e24ee,review_only,,,prop_grand_sport_standard_equipment_ref_fea_b37a1e,grand_sport,standard_equipment,FEA,Standard Equipment 2,,"Suspension, touring with Magnetic Selective Ride Control",exclude_review_only_material,
excl_f3f1aecf0d22,review_only,,,prop_grand_sport_standard_equipment_ref_g0k_66161d,grand_sport,standard_equipment,G0K,Standard Equipment 2,,"Rear axle, 5.56 ratio",exclude_review_only_material,
excl_7c08b7fe60e5,review_only,,,prop_grand_sport_standard_equipment_ref_ive_a3730d,grand_sport,standard_equipment,IVE,Standard Equipment 2,,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",exclude_review_only_material,
excl_c4c719600178,review_only,,,prop_grand_sport_standard_equipment_ref_j56_20301e,grand_sport,standard_equipment,J56,Standard Equipment 2,,"Brakes, 4-wheel antilock, 4-wheel disc, performance 6-piston front and 4-piston rear",exclude_review_only_material,
excl_e4dfdc8e29d4,review_only,,,prop_grand_sport_standard_equipment_ref_j6a_a2db8d,grand_sport,standard_equipment,J6A,Standard Equipment 2,,"Calipers, Black painted",exclude_review_only_material,
excl_2ece37931f14,review_only,,,prop_grand_sport_standard_equipment_ref_j6d_668e72,grand_sport,standard_equipment,J6D,Standard Equipment 2,,"Calipers, Dark Gray Metallic-painted",exclude_review_only_material,
excl_2174f13175a2,review_only,,,prop_grand_sport_standard_equipment_ref_jx6_a64ec3,grand_sport,standard_equipment,JX6,Standard Equipment 2,,"Brakes, 4-wheel antilock, 4-wheel disc, touring, low dust, 6-piston front and 4-piston rear",exclude_review_only_material,
excl_fcd07e8206b2,review_only,,,prop_grand_sport_standard_equipment_ref_k7a_cfb355,grand_sport,standard_equipment,K7A,Standard Equipment 2,,"Wireless Phone Charging, wireless charging pad for phone or portable devices, located on center console",exclude_review_only_material,
excl_2a337bd32853,review_only,,,prop_grand_sport_standard_equipment_ref_ls6_72f0c8,grand_sport,standard_equipment,LS6,Standard Equipment 2,,"NEW!  Engine, 6.7L V8 DI, high-output, Variable Valve Timing (VVT), Active Fuel Management (AFM)",exclude_review_only_material,
excl_c4ecc114cfac,review_only,,,prop_grand_sport_standard_equipment_ref_m1n_228d90,grand_sport,standard_equipment,M1N,Standard Equipment 2,,"NEW!  Transmission, 8-speed dual clutch, includes manual and auto modes",exclude_review_only_material,
excl_6f50645c8120,review_only,,,prop_grand_sport_standard_equipment_ref_n38_e1e3ad,grand_sport,standard_equipment,N38,Standard Equipment 2,,"Steering column, power tilt and telescopic",exclude_review_only_material,
excl_d9aa59cae016,review_only,,,prop_grand_sport_standard_equipment_ref_nga_09db28,grand_sport,standard_equipment,NGA,Standard Equipment 2,,"Exhaust tips, Black",exclude_review_only_material,
excl_3fb852e0f06b,review_only,,,prop_grand_sport_standard_equipment_ref_nk4_be161a,grand_sport,standard_equipment,NK4,Standard Equipment 2,,"Steering wheel, leather-wrapped",exclude_review_only_material,
excl_497b9c251d27,review_only,,,prop_grand_sport_standard_equipment_ref_npp_9d2116,grand_sport,standard_equipment,NPP,Standard Equipment 2,,"Exhaust, performance, aggressive exhaust sound varies with driver mode selected",exclude_review_only_material,
excl_bdf2d832a2dc,review_only,,,prop_grand_sport_standard_equipment_ref_ppw_e0a4e7,grand_sport,standard_equipment,PPW,Standard Equipment 2,,Wireless Apple CarPlay/Wireless Android Auto,exclude_review_only_material,
excl_98f345bf4c08,review_only,,,prop_grand_sport_standard_equipment_ref_swm_aed888,grand_sport,standard_equipment,SWM,Standard Equipment 2,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Pearl Nickel forged aluminum",exclude_review_only_material,
